filepath,label,class
"tanggal_waktu/crop_01608.jpg","28.10.25-13:40","tanggal_waktu"
"line_item/crop_01609.jpg","NESTLE PURE LIFE 600 3.900","line_item"
"total_belanja/crop_01606.jpg","TOTAL BELANJA 3.900","total_belanja"
"total_belanja/crop_01610.jpg","TOTAL BELANJA 3.900","total_belanja"
"line_item/crop_01613.jpg","Nestle Pure Life 1.5 2 8.900 17.800","line_item"
"nama_toko/crop_01616.jpg","INDOMARET","nama_toko"
"line_item/crop_01614.jpg","1DM KTG PLSTK 1W BSR 1 300","line_item"
"tanggal_waktu/crop_01617.jpg","28.10.25-12:22","tanggal_waktu"
"tanggal_waktu/crop_01612.jpg","20.10.25-12:22","tanggal_waktu"
"total_belanja/crop_01615.jpg","Total Belanja 16.600","total_belanja"
"tanggal_waktu/crop_01622.jpg","28.10.25-21:32","tanggal_waktu"
"line_item/crop_01618.jpg","NESTLE Pure LIFE 1.5 2 8.900 17.800","line_item"
"line_item/crop_00660.jpg","1 Fren Onion Soup 5.95","line_item"
"total_belanja/crop_01620.jpg","ToTAL BelAnJa 16.600","total_belanja"
"nama_toko/crop_01621.jpg","INDOMARET","nama_toko"
"line_item/crop_01619.jpg","IDM KTG PLSTK 1w BSR 300 300","line_item"
"total_belanja/crop_00663.jpg","TOTAL DUE $94.18","total_belanja"
"line_item/crop_00662.jpg","1 Hanger SizzIe 24.95","line_item"
"line_item/crop_01623.jpg","SAMPOERNA MILD 16 38.000 38.000","line_item"
"nama_toko/crop_00664.jpg","RINCON MEXICANO","nama_toko"
"line_item/crop_00661.jpg","1 Pork Chop 21.95","line_item"
"total_belanja/crop_01624.jpg","TOTAL BELANJA 38.000","total_belanja"
"tanggal_waktu/crop_01626.jpg","28.10.25-21:32","tanggal_waktu"
"nama_toko/crop_01625.jpg","INDOMARET","nama_toko"
"nama_toko/crop_01682.jpg","Mie Ayam Bakso Bawor","nama_toko"
"line_item/crop_01627.jpg","SAMPOERNA MILD 16'S 38.000 38.000","line_item"
"line_item/crop_00943.jpg","Cadillac Margarita (2 @14.00) 28.00 Patron Silver","line_item"
"nama_toko/crop_00979.jpg","MITASU Japanese Restaurant Sdn BHD","nama_toko"
"line_item/crop_01633.jpg","WINDFOOD 6.500","line_item"
"nama_toko/crop_01631.jpg","ARRAIHAN MART","nama_toko"
"tanggal_waktu/crop_01632.jpg","03-05-2026 19:12","tanggal_waktu"
"nama_toko/crop_01630.jpg","Ampera Raya","nama_toko"
"total_belanja/crop_01634.jpg","Total BELANJA 10.000","total_belanja"
"tanggal_waktu/crop_01629.jpg","indomaret","tanggal_waktu"
"line_item/crop_01637.jpg","HERBADRINK 2.500","line_item"
"line_item/crop_01640.jpg","SEDAPP MIE CUP SINGAPORE SPICY 4.200","line_item"
"line_item/crop_01635.jpg","GEMEZ ENAK 3.000","line_item"
"line_item/crop_01636.jpg","HERADRINK 2.500","line_item"
"line_item/crop_01638.jpg","ROMA SARI 7.000","line_item"
"line_item/crop_01639.jpg","HAPPY TOS 9.800","line_item"
"line_item/crop_01645.jpg","TAB MINI 3.500","line_item"
"total_belanja/crop_01646.jpg","Total 56.700","total_belanja"
"line_item/crop_01644.jpg","MITU WIPES 9.500","line_item"
"line_item/crop_01641.jpg","SUKSES ISI2 3.500","line_item"
"line_item/crop_01642.jpg","SPAGETI Heaty 2 2.800 5.600","line_item"
"line_item/crop_01643.jpg","WOW SPAGETI CREAMY CARBONARA 5.600","line_item"
"nama_toko/crop_01649.jpg","Makmur idn","nama_toko"
"line_item/crop_01651.jpg","Chicken Sandwich 1 22.000","line_item"
"line_item/crop_01652.jpg","mineral 1 5.000","line_item"
"nama_toko/crop_01648.jpg","CV.ROXY BAYUWANGI","nama_toko"
"tanggal_waktu/crop_01650.jpg","25 Apr 26 09:38","tanggal_waktu"
"tanggal_waktu/crop_01647.jpg","01 MEI 2026 15:48","tanggal_waktu"
"total_belanja/crop_01653.jpg","Total 27.000","total_belanja"
"nama_toko/crop_01655.jpg","Sahaja BUSANA","nama_toko"
"line_item/crop_01658.jpg","SPORTY 20 19.000","line_item"
"line_item/crop_01656.jpg","2 PAS KAOS 40 37.5 73.000","line_item"
"tanggal_waktu/crop_01654.jpg","7-3-26","tanggal_waktu"
"line_item/crop_01657.jpg","16.000","line_item"
"nama_toko/crop_01660.jpg","INDOMARET","nama_toko"
"line_item/crop_01662.jpg","CIMORY SQ2 MANGO 10.000","line_item"
"line_item/crop_01663.jpg","KNZLER SNGLES org 65 9.000 9.000","line_item"
"line_item/crop_01664.jpg","CMORY SQZ 10.000","line_item"
"total_belanja/crop_01659.jpg","110.000","total_belanja"
"tanggal_waktu/crop_01661.jpg","18.12.25-10:58","tanggal_waktu"
"line_item/crop_01666.jpg","POLO COKLAT 12.000","line_item"
"line_item/crop_01665.jpg","PIATTOS SAPI 16.400","line_item"
"tanggal_waktu/crop_01670.jpg","05-05-2026 17:27","tanggal_waktu"
"line_item/crop_01667.jpg","PLASTIK CROISSANT 500","line_item"
"total_belanja/crop_01668.jpg","TOTAL BELANJA 57.400","total_belanja"
"nama_toko/crop_01669.jpg","SFC","nama_toko"
"line_item/crop_00463.jpg","KP BRANDING (S) -1 200 -200","line_item"
"nama_toko/crop_00461.jpg","ALFAMART","nama_toko"
"line_item/crop_00465.jpg","SOFTEX M23CM30P 1 29.100 29.100","line_item"
"line_item/crop_00464.jpg","KIRANTIORG150ML 1 9.800 9.800","line_item"
"nama_toko/crop_00460.jpg","Bakpau Pontianak Kota","nama_toko"
"line_item/crop_00462.jpg","KP BRANDING (S) 1 200 200","line_item"
"tanggal_waktu/crop_00468.jpg","05-10-2025 11:21:04","tanggal_waktu"
"total_belanja/crop_00467.jpg","Total Belanja 41.700","total_belanja"
"nama_toko/crop_00469.jpg","ALFAMART","nama_toko"
"line_item/crop_00470.jpg","KP BRANDING (S) 1 200 200","line_item"
"line_item/crop_00471.jpg","KP BRANDING (S) -1 200 -200","line_item"
"line_item/crop_00466.jpg","ALFA AIR 600ML 3 4.000 12.000","line_item"
"total_belanja/crop_00475.jpg","Total Belenja 41.700","total_belanja"
"nama_toko/crop_00477.jpg","IONE MART","nama_toko"
"tanggal_waktu/crop_00476.jpg","05-10-2025 11:21:04","tanggal_waktu"
"line_item/crop_00472.jpg","KIRANTIORG150ML 1 9.800 9.800","line_item"
"line_item/crop_00473.jpg","SOFTEX M23CM30P 1 29.100 29.100","line_item"
"line_item/crop_00474.jpg","ALFA AIR 600ML 3 4.000 12.000","line_item"
"tanggal_waktu/crop_01243.jpg","02-10-2025 14:07","tanggal_waktu"
"total_belanja/crop_00480.jpg","Total 8.000","total_belanja"
"tanggal_waktu/crop_00478.jpg","05-10-2025 17:38","tanggal_waktu"
"total_belanja/crop_01413.jpg","Total : 154.000","total_belanja"
"total_belanja/crop_01244.jpg","Grand Total 25.000","total_belanja"
"line_item/crop_00479.jpg","NESTLE BOTOL 3.000","line_item"
"tanggal_waktu/crop_01246.jpg","02-10-2025 14:05","tanggal_waktu"
"nama_toko/crop_01245.jpg","Guulak Merdeka","nama_toko"
"line_item/crop_01247.jpg","YANGYAOM CHICKEN BAO 25.000","line_item"
"total_belanja/crop_01248.jpg","Grand Total 25.000","total_belanja"
"nama_toko/crop_01249.jpg","KOFC","nama_toko"
"tanggal_waktu/crop_01250.jpg","09/06/25 19:35","tanggal_waktu"
"line_item/crop_01251.jpg","TEH ES 5.000","line_item"
"total_belanja/crop_01253.jpg","Total (2) 28.00O","total_belanja"
"line_item/crop_01252.jpg","Paket ayam penyet 23.000","line_item"
"nama_toko/crop_01254.jpg","sanCha","nama_toko"
"line_item/crop_01256.jpg","PISTACHIO MILK TEA 48.000","line_item"
"tanggal_waktu/crop_01255.jpg","28-09-2025 20:18","tanggal_waktu"
"line_item/crop_01257.jpg","CAPPUCINO MILK TEA","line_item"
"tanggal_waktu/crop_01187.jpg","18-04-2026 16.04","tanggal_waktu"
"total_belanja/crop_01186.jpg","TOTAL 95.000","total_belanja"
"tanggal_waktu/crop_01193.jpg","1/5/26","tanggal_waktu"
"total_belanja/crop_01690.jpg","TOTAL BELANJA 18.500","total_belanja"
"nama_toko/crop_01194.jpg","THIAM","nama_toko"
"line_item/crop_01195.jpg","26 ICE CUBE 5.000","line_item"
"nama_toko/crop_01198.jpg","THIAM","nama_toko"
"line_item/crop_01282.jpg","NESTLE 600ML(24) 2 BTL 3.000 = 6.000","line_item"
"line_item/crop_01199.jpg","36 ICE CUBE 5.000","line_item"
"total_belanja/crop_01196.jpg","Jumleh 130.000","total_belanja"
"tanggal_waktu/crop_01197.jpg","2/5/26","tanggal_waktu"
"line_item/crop_01288.jpg","7876901 INDOMIE RAMEN 86G TOR 5.800","line_item"
"total_belanja/crop_01283.jpg","Total Rp. =  6.000","total_belanja"
"tanggal_waktu/crop_01286.jpg","PT. Mitra Ritelindo Lestari","tanggal_waktu"
"line_item/crop_01287.jpg","6033811 indomie 85g grg speci 3.200","line_item"
"line_item/crop_01289.jpg","6044671 PANTENE SHP 160M A KT 30.900 DSC:4400= -4.400","line_item"
"tanggal_waktu/crop_01284.jpg","05-10-2025 17:38 Ione2","tanggal_waktu"
"nama_toko/crop_01231.jpg","Roona Coffee P.AIM","nama_toko"
"total_belanja/crop_01235.jpg","TOTAL 35.000","total_belanja"
"line_item/crop_01234.jpg","AREN COFFEE 28.000","line_item"
"nama_toko/crop_01236.jpg","ROON COFFEE P.AIM","nama_toko"
"tanggal_waktu/crop_01232.jpg","23 Sep 25 16:18","tanggal_waktu"
"line_item/crop_01233.jpg","AMERICANO 15.000","line_item"
"line_item/crop_01258.jpg","Packaging Large 5.000","line_item"
"line_item/crop_01239.jpg","AREN COFFEE 28.000","line_item"
"line_item/crop_01238.jpg","AMERICANO 15.000","line_item"
"nama_toko/crop_01241.jpg","Guulak Merdeka","nama_toko"
"tanggal_waktu/crop_01237.jpg","23 Sep 25 16:18","tanggal_waktu"
"nama_toko/crop_00700.jpg","The Place 2 Be","nama_toko"
"line_item/crop_00703.jpg","Nutella Coconut Pancakes $8.00","line_item"
"line_item/crop_00704.jpg","American Coffee $1.75","line_item"
"total_belanja/crop_00706.jpg","Total $22.87","total_belanja"
"tanggal_waktu/crop_00701.jpg","17-Feb-2018 9:41:47A","tanggal_waktu"
"nama_toko/crop_00707.jpg","ALFAMART","nama_toko"
"line_item/crop_00705.jpg","Cheddar Grits $10.00","line_item"
"tanggal_waktu/crop_00711.jpg","9/3/2013 Jam: 10:14:04","tanggal_waktu"
"nama_toko/crop_00713.jpg","Araxi Burger Aventura","nama_toko"
"tanggal_waktu/crop_00712.jpg","03/17/19 5:39 PM","tanggal_waktu"
"line_item/crop_00708.jpg","SARI ROTI KRIM CK 1 3.500 3.500","line_item"
"line_item/crop_00709.jpg","OVALTINE 1 28.500 28.500","line_item"
"total_belanja/crop_00710.jpg","Total Item 2 32.000","total_belanja"
"line_item/crop_00715.jpg","2 Vanilla Bean $12.00","line_item"
"line_item/crop_00716.jpg","Classic Burger 4oz $8.00","line_item"
"line_item/crop_00702.jpg","American Coffee $1.75","line_item"
"line_item/crop_00761.jpg","PEPSI COLA PET 41 2 3.000 6.000","line_item"
"total_belanja/crop_00714.jpg","$38.68","total_belanja"
"line_item/crop_00760.jpg","2 FOUNTAIN MEDIUM 3.50","line_item"
"line_item/crop_01298.jpg","4711 NABATI WF 75G RICHOCO 5.500","line_item"
"line_item/crop_01428.jpg","Stranberry Latte 1x 25.455 25.455","line_item"
"total_belanja/crop_01320.jpg","Total Bayar 70.000","total_belanja"
"line_item/crop_01319.jpg","WONTON GORENG KUAH 21.000 SPICY","line_item"
"line_item/crop_01317.jpg","CHATTING STRONG 25.000","line_item"
"line_item/crop_01318.jpg","VERONA STRONG 24.000","line_item"
"line_item/crop_01292.jpg","6034171 SEDAAP MIE 70G AYAM B 3.200","line_item"
"nama_toko/crop_01321.jpg","CHATTING CAFE & DIMSUM SUMATERA","nama_toko"
"line_item/crop_01323.jpg","Chatting STRONG 25.000","line_item"
"line_item/crop_01743.jpg","MISTER KENTANG GORENG 2.000","line_item"
"tanggal_waktu/crop_01322.jpg","07 Okt 25 16:22","tanggal_waktu"
"line_item/crop_01291.jpg","6592421 INDOMIE 90g GORENG AC 3.200","line_item"
"line_item/crop_01296.jpg","6559681 JULIES PEANUT BUTTER 9.700","line_item"
"line_item/crop_01295.jpg","6034691 SARIMI DUO 125G GG AY 4.00O","line_item"
"line_item/crop_01293.jpg","7961471 DENEX COOKIES 90G BUT 7.300","line_item"
"line_item/crop_01299.jpg","6072331 DAIA DTRG 800g ROHMANT 15.900","line_item"
"line_item/crop_01324.jpg","VERONA  STRONG 24,000","line_item"
"line_item/crop_01294.jpg","6246041 ROMA SLAI O'LAI 192G 9.900","line_item"
"line_item/crop_01329.jpg","USUS CRISPI New D.VA 10.000","line_item"
"nama_toko/crop_01327.jpg","PT. SMART RETAIL PERKASA","nama_toko"
"total_belanja/crop_01326.jpg","Total 70.000","total_belanja"
"nama_toko/crop_01331.jpg","PT. SMART RETAIL PERKASA","nama_toko"
"line_item/crop_01325.jpg","WONTON GORENG KUAH 21.000 SPICY","line_item"
"total_belanja/crop_01330.jpg","Total: 10.000","total_belanja"
"tanggal_waktu/crop_01332.jpg","03/10/2025 00:00 12:07","tanggal_waktu"
"tanggal_waktu/crop_01336.jpg","01/10/2025 00:00 16:18","tanggal_waktu"
"nama_toko/crop_01335.jpg","PT. SMART RETAIL PERKASA","nama_toko"
"line_item/crop_01340.jpg","MILO UHT 180ML ACTIV-GO 5.500","line_item"
"line_item/crop_01333.jpg","USUS CRISPI NEW DIVA 10.000","line_item"
"total_belanja/crop_01334.jpg","Total: 10.000","total_belanja"
"line_item/crop_01344.jpg","PURBASARI LULUR 200GR BENGKOAN 18.000","line_item"
"line_item/crop_01341.jpg","RESIK V KHASIAT 5OML MANJAKANI 12.000","line_item"
"line_item/crop_01343.jpg","KOJIESAN ACID SOAP 60GR LIGHTTE 32.000 2 * 16.000","line_item"
"line_item/crop_01342.jpg","MY BABY HAIR&BBW 200ML HL 17.100","line_item"
"line_item/crop_01345.jpg","MADAME GIE SHOWER GLOW BW 300M 23.500","line_item"
"line_item/crop_01346.jpg","TRESEMME SHP 12X8ML KERATIN 8M 11.000","line_item"
"line_item/crop_01350.jpg","ASAM PAYAK AIR / KG 31.320","line_item"
"total_belanja/crop_01352.jpg","Total: 271.520","total_belanja"
"line_item/crop_01349.jpg","PUCELLE SPLASH COL 175ML MARIN 19.000","line_item"
"line_item/crop_01347.jpg","SUNSILK CREAMBATH SILKY SMOOTH 7.600","line_item"
"line_item/crop_01348.jpg","PEPSODENT PG 65GR COMPLETE 8H 6.000","line_item"
"line_item/crop_01351.jpg","HORNET GOODIE BAG 38X35 MACHO 4.000","line_item"
"nama_toko/crop_01353.jpg","PT. Mitra Ritelindo Lestari","nama_toko"
"line_item/crop_01357.jpg","6267751 ROTI PICANTO SOSIS PC 10.500 dsc:40%= -4.200","line_item"
"tanggal_waktu/crop_01354.jpg","03-10-25 16:59","tanggal_waktu"
"line_item/crop_01358.jpg","7530981 DONAT OREO PCS 10.800 dsc:40%= -4.320","line_item"
"line_item/crop_01356.jpg","7119781 ROTI DOBLE SHEESE PC 13.000","line_item"
"line_item/crop_01355.jpg","7511391 roti karet keju choco 9'S PCS SRS 2x 18.000 36.000","line_item"
"total_belanja/crop_00801.jpg","Total $41.31","total_belanja"
"line_item/crop_00800.jpg","HI HNLKO 4.712% GET 1.86","line_item"
"tanggal_waktu/crop_00803.jpg","5/19/2019 11:38 AM","tanggal_waktu"
"nama_toko/crop_00802.jpg","JALISCO","nama_toko"
"line_item/crop_02973.jpg","70g P.Copy 450'S 2pc 13.69 27.38","line_item"
"line_item/crop_00804.jpg","Water 0.00","line_item"
"line_item/crop_00809.jpg","1 Paneur Butter Masala 12.99","line_item"
"line_item/crop_00808.jpg","1 Dal Fry 10.99","line_item"
"total_belanja/crop_00806.jpg","TOTAL 10.00","total_belanja"
"line_item/crop_00810.jpg","rice 3.98","line_item"
"line_item/crop_00805.jpg","Caldo da Camaron","line_item"
"nama_toko/crop_00807.jpg","Deccan Spice","nama_toko"
"line_item/crop_00901.jpg","1 SALMERINO PIASTRA 18.00","line_item"
"line_item/crop_00900.jpg","2 ACQUA NAT 8.00","line_item"
"line_item/crop_00811.jpg","1 Deccan Special Biryani 14.89","line_item"
"line_item/crop_00903.jpg","SPAGHETTI POM. BASILICO 10.00","line_item"
"line_item/crop_00902.jpg","TRENETTE AL PESTO 13.00","line_item"
"line_item/crop_00812.jpg","rice 1.00","line_item"
"line_item/crop_00905.jpg","PATATINE FRITTE 6.00","line_item"
"total_belanja/crop_00906.jpg","TOTALE 82.00","total_belanja"
"nama_toko/crop_00908.jpg","YAUATCHA","nama_toko"
"total_belanja/crop_00909.jpg","Total Due $88.62","total_belanja"
"line_item/crop_00904.jpg","FETTUCCINE RAGU' 15.00","line_item"
"tanggal_waktu/crop_00907.jpg","14/07/2019 16:23","tanggal_waktu"
"line_item/crop_00911.jpg","Seafood Puff 10.80","line_item"
"line_item/crop_00912.jpg","Sesame Prawn Toast 11.80","line_item"
"line_item/crop_00913.jpg","Beancurd Prawn Cheung Fun 10 .80","line_item"
"line_item/crop_00910.jpg","Tender Branch Hibiscus 8.00","line_item"
"line_item/crop_00915.jpg","Poached Beijing Dumpling 5.80","line_item"
"line_item/crop_00914.jpg","XO Scallop Dumpling 8.80","line_item"
"line_item/crop_00917.jpg","Tea Smoked Pork Ribs 22.00","line_item"
"line_item/crop_00916.jpg","Spinach Dumpling 6.80","line_item"
"nama_toko/crop_00918.jpg","GENERAL POOR'S","nama_toko"
"total_belanja/crop_00921.jpg","Amt Due: $10.70","total_belanja"
"tanggal_waktu/crop_00919.jpg","Date:04/10/16 Time:12:3O","tanggal_waktu"
"line_item/crop_00920.jpg","40 BONELESS WINGS SPEC $10.00","line_item"
"line_item/crop_00924.jpg","Tea $1.45","line_item"
"line_item/crop_00925.jpg","Waffle $5.50","line_item"
"nama_toko/crop_00922.jpg","Yonkers Avenue","nama_toko"
"line_item/crop_00926.jpg","Old Fashlon French Toast $4.50","line_item"
"line_item/crop_00923.jpg","Coffee $1.45","line_item"
"line_item/crop_00927.jpg","Side Home Fries $2.95","line_item"
"total_belanja/crop_01448.jpg","Total RP 28.000","total_belanja"
"tanggal_waktu/crop_01673.jpg","11:20:48 28 MARET 2026","tanggal_waktu"
"line_item/crop_01671.jpg","GEPREK 10K 2 10.000 20.000","line_item"
"line_item/crop_01359.jpg","6264241 DONAT LONG CHEESE PC 10.500 dsc:40%= -4.200","line_item"
"tanggal_waktu/crop_01456.jpg","14 August 2025 20.00","tanggal_waktu"
"total_belanja/crop_01672.jpg","Total: 20.000","total_belanja"
"line_item/crop_01675.jpg","JB MDL 105.000","line_item"
"total_belanja/crop_01676.jpg","Total 120.000","total_belanja"
"line_item/crop_01678.jpg","MIRKO 15.000","line_item"
"total_belanja/crop_01679.jpg","TOTAL 15.000","total_belanja"
"line_item/crop_01674.jpg","GESPER RANTAI 15.000","line_item"
"nama_toko/crop_01677.jpg","CV.ROXY BAYUWANGI","nama_toko"
"nama_toko/crop_01680.jpg","TP.STOMIC","nama_toko"
"line_item/crop_01758.jpg","CHOCO CROISSANT 10.500","line_item"
"nama_toko/crop_02976.jpg","POPULAR BOOK","nama_toko"
"line_item/crop_02974.jpg","Stat-Great Savinx -6.40","line_item"
"tanggal_waktu/crop_02977.jpg","12/01/18 16:52","tanggal_waktu"
"total_belanja/crop_02975.jpg","Total RM 21.00","total_belanja"
"total_belanja/crop_02979.jpg","Total RH 21.00","total_belanja"
"line_item/crop_02978.jpg","70g P.Copy 450'S 2pc 13.69 27.38","line_item"
"line_item/crop_02983.jpg","Scat-Great Sav[Savinx -8.40","line_item"
"nama_toko/crop_02980.jpg","POPULAR BOOK CO. (M) SDN BHD","nama_toko"
"line_item/crop_02982.jpg","70g P.Copy 450'S 2pc 13.69 27.38","line_item"
"tanggal_waktu/crop_02981.jpg","12/01/18 18:52","tanggal_waktu"
"line_item/crop_02987.jpg","14"" MINI ROLLER REFILL 2 2.6500 5.30","line_item"
"line_item/crop_02988.jpg","24""X18"" ROLLERPAINT HANDLE 2 3.1800 6.36","line_item"
"total_belanja/crop_02984.jpg","Tolal RM 21.00","total_belanja"
"line_item/crop_02989.jpg","33.5LRT BLACK OXIDE PAINT 1 30.7400 30.74","line_item"
"tanggal_waktu/crop_02986.jpg","04/12/17 5:06","tanggal_waktu"
"nama_toko/crop_02985.jpg","WAHIN HARDWARE SDN BHD","nama_toko"
"total_belanja/crop_02990.jpg","Total (RM) 42.40","total_belanja"
"line_item/crop_02994.jpg","24""X18"" ROLLERPAINT HANDLE 2 3.1800 6.36","line_item"
"line_item/crop_02993.jpg","14"" MINI ROLLER REFILL 2 2.6500 5.30","line_item"
"nama_toko/crop_02991.jpg","WAHIN HARDWARE SDN BHD","nama_toko"
"line_item/crop_02995.jpg","33.5LRT BLACK OXIDE PAINT 1 30.7400 30.74","line_item"
"tanggal_waktu/crop_02992.jpg","09/12/17 5:06","tanggal_waktu"
"tanggal_waktu/crop_01683.jpg","23 SEP 2025 16:35","tanggal_waktu"
"nama_toko/crop_01184.jpg","FAM MART","nama_toko"
"line_item/crop_01185.jpg","ELPIJI 5.5KG 1 96.000 96.000","line_item"
"line_item/crop_02999.jpg","24""X18"" ROLLERPAINT HANDLE 2 3.1800 6.36","line_item"
"total_belanja/crop_02996.jpg","Total (RM) 42.40","total_belanja"
"nama_toko/crop_02997.jpg","WAHIN HARDWARE SDN BHD","nama_toko"
"tanggal_waktu/crop_01688.jpg","28.09.25-17:08","tanggal_waktu"
"line_item/crop_01686.jpg","ES TEH MANIS 3 5.000 15.000","line_item"
"total_belanja/crop_01687.jpg","Total 55.000","total_belanja"
"line_item/crop_01689.jpg","SKURAT SIRIP 18.500","line_item"
"line_item/crop_01684.jpg","MIE AYAM BAKSO 20.000","line_item"
"line_item/crop_01685.jpg","BAKSO TELOR 20.000","line_item"
"total_belanja/crop_01694.jpg","TOTAL BELANJA 8.400","total_belanja"
"tanggal_waktu/crop_01696.jpg","28.09.25-21:58","tanggal_waktu"
"tanggal_waktu/crop_01692.jpg","28.09.25-21:58","tanggal_waktu"
"nama_toko/crop_01695.jpg","INDOMARET","nama_toko"
"line_item/crop_01693.jpg","PUCUK TEH MELATI 8.400","line_item"
"nama_toko/crop_01691.jpg","indomaret","nama_toko"
"tanggal_waktu/crop_01697.jpg","PUCUK TEH MELATI 8.400","tanggal_waktu"
"nama_toko/crop_01698.jpg","BANYUMAS","nama_toko"
"line_item/crop_01708.jpg","TSHIRT WAFLE 179.000","line_item"
"tanggal_waktu/crop_01699.jpg","28-04-26 11:12:02","tanggal_waktu"
"line_item/crop_01709.jpg","3.000","line_item"
"total_belanja/crop_01710.jpg","TOTAL 72.000","total_belanja"
"tanggal_waktu/crop_01712.jpg","08/05/2026 20:40","tanggal_waktu"
"total_belanja/crop_01713.jpg","Total 23.000","total_belanja"
"nama_toko/crop_01711.jpg","PT Hui Wang Prosperity","nama_toko"
"tanggal_waktu/crop_01716.jpg","11/26/2020","tanggal_waktu"
"nama_toko/crop_01715.jpg","WARUNG NASI AMPERA","nama_toko"
"line_item/crop_01714.jpg","Double Peach 38.000","line_item"
"line_item/crop_01717.jpg","PAKET NIKMAT 20 35.000 700.000","line_item"
"line_item/crop_01718.jpg","TEH BOTOL 500ML 20 7.500 150.000","line_item"
"total_belanja/crop_01721.jpg","TOTAL 152.000","total_belanja"
"nama_toko/crop_01720.jpg","BEE STORE","nama_toko"
"line_item/crop_01722.jpg","HIT NON-STOP SET+REF 17.500","line_item"
"total_belanja/crop_01719.jpg","TOTAL 850.000","total_belanja"
"tanggal_waktu/crop_01727.jpg","19.25.56","tanggal_waktu"
"line_item/crop_01723.jpg","BNB APPLE MAKE ADORABLE 63.500","line_item"
"line_item/crop_01726.jpg","HIT AER 600ML 34.500","line_item"
"line_item/crop_01725.jpg","CUSSONS COLOGNE 100ML 22.000","line_item"
"line_item/crop_01724.jpg","hit non-stop 14.500","line_item"
"nama_toko/crop_01728.jpg","sumber rejeki","nama_toko"
"line_item/crop_01730.jpg","BAJU MUSLIM 48.000","line_item"
"line_item/crop_01731.jpg","BAJU MUSLIMAH 100.000","line_item"
"nama_toko/crop_01733.jpg","Toko KOMPUTER","nama_toko"
"tanggal_waktu/crop_01729.jpg","2020-04-12 19:57:07","tanggal_waktu"
"total_belanja/crop_01732.jpg","Total Rp 148.000","total_belanja"
"line_item/crop_01734.jpg","SORBEI 500","line_item"
"line_item/crop_01735.jpg","KOPI KAPAL API 2.000","line_item"
"total_belanja/crop_01738.jpg","TOTAL BELANJA Rp 8.500","total_belanja"
"line_item/crop_01736.jpg","MISTER KENTANG GORENG 2.000","line_item"
"tanggal_waktu/crop_01739.jpg","06/04/2017 16:41","tanggal_waktu"
"nama_toko/crop_01740.jpg","TOKO KOMPUTER","nama_toko"
"line_item/crop_01737.jpg","SARI ROTI 4.000","line_item"
"nama_toko/crop_01747.jpg","TOKO KOMPUTER","nama_toko"
"line_item/crop_01744.jpg","SARI ROTI 4.000","line_item"
"line_item/crop_01741.jpg","SORBEI 500","line_item"
"tanggal_waktu/crop_01746.jpg","06/04/2017 16:41","tanggal_waktu"
"line_item/crop_01742.jpg","KOPI KAPAL API 2.000","line_item"
"total_belanja/crop_01745.jpg","TOTAL BELANJA 8.500","total_belanja"
"line_item/crop_01749.jpg","SOREI 500","line_item"
"line_item/crop_01752.jpg","SARI ROTI 4.000","line_item"
"line_item/crop_01750.jpg","KOPI KAPAL API 2.000","line_item"
"tanggal_waktu/crop_01748.jpg","06/04/2017 16:41","tanggal_waktu"
"total_belanja/crop_01753.jpg","TOTAL BELANJA 8.500","total_belanja"
"line_item/crop_01751.jpg","MISTER KENTANG GORENG 2.000","line_item"
"nama_toko/crop_01754.jpg","BreadTalk","nama_toko"
"line_item/crop_01757.jpg","Cream Bruille 14.000","line_item"
"line_item/crop_01297.jpg","MARINA HBL 185M UV WH 9.500 DSC:2000= -2.000","line_item"
"line_item/crop_01756.jpg","1 BREAD BUTTER PUDDING 11.500","line_item"
"tanggal_waktu/crop_01755.jpg","10 May 19 16:32:47","tanggal_waktu"
"line_item/crop_01290.jpg","8076351 BEST WOK MIE GRG 75G 4.900","line_item"
"line_item/crop_01763.jpg","COTO 15.000","line_item"
"line_item/crop_01759.jpg","Bank Of Chocolat 7.500","line_item"
"line_item/crop_01764.jpg","TEH MANIS","line_item"
"total_belanja/crop_01760.jpg","TOTAL 43.500","total_belanja"
"tanggal_waktu/crop_01762.jpg","24/07/2015 11:29","tanggal_waktu"
"nama_toko/crop_01761.jpg","COTO DG.SIRUA","nama_toko"
"line_item/crop_01769.jpg","COTO 15.000","line_item"
"nama_toko/crop_01767.jpg","COTO DG.SIRUA","nama_toko"
"line_item/crop_01765.jpg","KETUPAT 1.000","line_item"
"total_belanja/crop_01766.jpg","TOTAL 21.000","total_belanja"
"line_item/crop_01770.jpg","TEH MANIS 5.000","line_item"
"tanggal_waktu/crop_01768.jpg","24/07/2015 11:29","tanggal_waktu"
"line_item/crop_01774.jpg","2 PAK 2.000","line_item"
"nama_toko/crop_01773.jpg","SENYUM MEDIA","nama_toko"
"line_item/crop_01771.jpg","KETUPAT 1.000","line_item"
"line_item/crop_01775.jpg","BATERY ABC 12.000","line_item"
"total_belanja/crop_01772.jpg","TOTAL 21.000","total_belanja"
"line_item/crop_01776.jpg","KETCHUP","line_item"
"line_item/crop_01779.jpg","900","line_item"
"nama_toko/crop_01782.jpg","KARIS JAYA SHOP","nama_toko"
"line_item/crop_01785.jpg","FRUIT TE APPLE 7.000","line_item"
